tenure,contract,customer_satisfaction,num_complaints,late_payments,monthlycharges,churn
7,one_year,4.0,1.0,0,62.37,0
12,two_year,6.0,1.0,1,107.6,0
46,one_year,7.0,1.0,0,110.35,0
72,one_year,8.0,1.0,1,138.85,0
1,one_year,6.0,1.0,1,77.36,0
55,month_to_month,6.0,0.0,0,67.19,0
16,two_year,7.0,1.0,0,88.5,0
39,one_year,9.0,0.0,0,166.12,0
16,one_year,7.0,0.0,0,105.28,0
6,two_year,9.0,0.0,0,70.66,0
2,one_year,9.0,1.0,0,79.54,0
12,one_year,7.0,0.0,1,95.39,0
24,two_year,9.0,1.0,0,61.78,0
40,one_year,7.0,0.0,1,58.29,0
1,two_year,5.0,2.0,1,74.9,1
2,two_year,9.0,1.0,0,95.93,0
1,two_year,9.0,1.0,3,82.92,0
14,two_year,8.0,0.0,0,61.66,0
39,one_year,9.0,0.0,1,51.67,0
72,two_year,9.0,2.0,0,81.1,0
4,one_year,8.0,0.0,0,97.47,0
11,two_year,3.0,1.0,0,70.54,0
35,month_to_month,6.0,0.0,1,88.06,0
4,one_year,3.0,1.0,1,64.78,0
4,two_year,7.0,0.0,1,71.34,0
14,one_year,8.0,1.0,1,60.21,0
1,one_year,9.0,0.0,0,42.98,0
11,two_year,8.0,0.0,2,89.94,0
3,two_year,4.0,0.0,0,97.8,0
5,one_year,5.0,1.0,1,81.36,1
4,one_year,9.0,1.0,0,88.15,0
18,two_year,8.0,0.0,0,94.11,0
6,one_year,7.0,1.0,2,80.32,0
1,one_year,4.0,0.0,0,72.89,0
2,one_year,7.0,1.0,0,78.23,0
8,two_year,6.0,0.0,0,108.55,0
8,two_year,1.0,0.0,1,126.83,0
72,two_year,6.0,1.0,0,123.83,0
14,two_year,8.0,0.0,0,82.56,0
48,one_year,9.0,3.0,1,65.91,0
72,one_year,8.0,0.0,2,104.05,0
33,two_year,5.0,0.0,4,80.67,0
5,one_year,9.0,2.0,0,130.3,0
38,month_to_month,4.0,1.0,2,102.42,0
44,one_year,4.0,1.0,1,71.44,0
31,two_year,9.0,0.0,1,50.16,1
25,one_year,8.0,0.0,0,66.24,0
24,two_year,7.0,1.0,0,73.37,0
6,one_year,4.0,2.0,0,103.85,0
5,month_to_month,9.0,0.0,0,77.83,1
72,one_year,9.0,0.0,1,137.46,0
21,two_year,9.0,2.0,0,75.39,0
72,two_year,8.0,1.0,0,139.47,0
66,one_year,6.0,1.0,0,89.5,0
3,one_year,7.0,1.0,0,71.14,0
8,one_year,4.0,0.0,0,70.05,0
6,one_year,9.0,0.0,0,109.93,0
4,one_year,7.0,0.0,0,85.56,0
13,one_year,7.0,1.0,1,46.22,1
22,one_year,8.0,1.0,1,88.46,0
26,one_year,4.0,1.0,0,42.98,0
3,one_year,7.0,0.0,0,93.24,0
10,two_year,8.0,0.0,1,67.31,0
72,one_year,1.0,0.0,0,83.13,1
27,two_year,8.0,1.0,0,68.25,0
41,two_year,8.0,1.0,0,82.81,0
2,two_year,4.0,0.0,0,57.33,0
32,two_year,4.0,3.0,0,89.45,0
18,one_year,9.0,2.0,0,82.48,0
1,one_year,7.0,0.0,0,105.97,0
23,two_year,9.0,0.0,0,88.36,0
14,two_year,8.0,1.0,0,86.46,0
3,one_year,4.0,2.0,0,74.58,0
26,one_year,1.0,0.0,0,75.01,0
2,one_year,7.0,0.0,1,108.13,0
30,two_year,7.0,2.0,0,90.82,0
21,one_year,5.0,1.0,1,70.71,0
4,one_year,9.0,0.0,2,97.09,0
72,one_year,8.0,0.0,0,126.78,0
12,one_year,7.0,0.0,0,77.63,0
15,one_year,7.0,0.0,0,120.54,0
28,one_year,6.0,0.0,0,94.08,0
28,one_year,8.0,0.0,0,79.46,0
19,one_year,7.0,2.0,1,101.68,0
32,two_year,9.0,0.0,0,97.44,0
72,one_year,8.0,0.0,0,60.58,0
25,two_year,4.0,2.0,0,47.1,0
1,two_year,5.0,0.0,1,45.68,0
8,one_year,7.0,0.0,0,86.68,0
25,month_to_month,6.0,1.0,0,127.33,1
70,two_year,8.0,0.0,0,95.8,0
48,two_year,5.0,1.0,0,105.34,0
42,two_year,6.0,2.0,0,45.2,0
6,two_year,7.0,1.0,0,57.2,0
13,one_year,5.0,2.0,0,87.46,0
1,two_year,9.0,0.0,1,173.22,0
6,one_year,7.0,0.0,1,47.58,0
11,two_year,7.0,2.0,0,93.18,0
13,two_year,6.0,2.0,3,117.28,0
12,two_year,5.0,3.0,1,74.45,1
25,one_year,7.0,0.0,0,51.19,0
25,one_year,7.0,1.0,0,97.71,0
13,one_year,8.0,1.0,0,51.05,0
8,one_year,9.0,0.0,0,41.58,0
35,two_year,4.0,5.0,0,76.32,0
12,two_year,7.0,0.0,0,38.65,0
27,month_to_month,7.0,1.0,0,48.6,0
60,one_year,2.0,0.0,1,72.78,0
12,one_year,8.0,3.0,0,123.15,0
5,one_year,7.0,0.0,0,141.74,0
17,two_year,8.0,0.0,0,77.95,0
43,one_year,8.0,0.0,0,92.46,1
4,one_year,6.0,1.0,0,103.74,0
3,two_year,6.0,0.0,0,96.98,0
2,two_year,9.0,1.0,2,97.3,0
18,one_year,8.0,1.0,1,93.0,0
43,one_year,8.0,2.0,0,106.83,0
36,two_year,8.0,1.0,2,97.88,0
3,one_year,9.0,3.0,1,48.74,0
43,one_year,9.0,2.0,1,107.85,0
2,one_year,2.0,0.0,1,53.03,0
2,one_year,2.0,1.0,0,74.44,0
21,two_year,2.0,0.0,0,75.59,0
70,one_year,3.0,0.0,0,69.09,0
1,two_year,5.0,0.0,1,101.44,0
8,one_year,7.0,0.0,2,52.71,0
41,two_year,6.0,1.0,0,76.74,0
7,two_year,8.0,0.0,0,107.19,0
37,one_year,6.0,1.0,0,94.78,0
16,one_year,9.0,0.0,1,101.17,0
11,two_year,9.0,2.0,0,81.99,1
17,two_year,6.0,1.0,1,107.28,0
10,two_year,2.0,1.0,1,92.82,1
34,one_year,5.0,1.0,0,77.82,0
8,two_year,6.0,2.0,0,91.97,0
39,two_year,8.0,2.0,0,94.48,0
36,one_year,6.0,2.0,0,54.05,1
15,two_year,9.0,0.0,0,115.49,0
1,one_year,8.0,0.0,0,57.99,0
32,one_year,3.0,1.0,0,103.97,1
41,one_year,9.0,0.0,0,92.96,0
8,one_year,8.0,0.0,0,84.32,0
26,two_year,9.0,0.0,0,79.9,0
2,one_year,8.0,0.0,0,86.26,0
4,one_year,4.0,0.0,1,51.53,0
37,two_year,8.0,2.0,0,104.73,0
25,two_year,8.0,0.0,0,91.91,0
10,one_year,5.0,0.0,0,68.63,0
1,two_year,9.0,0.0,0,110.68,0
15,one_year,8.0,1.0,1,66.63,0
15,month_to_month,6.0,0.0,0,109.44,0
2,two_year,5.0,0.0,1,115.1,0
10,one_year,4.0,2.0,0,111.24,0
26,one_year,9.0,1.0,1,116.23,0
57,one_year,3.0,0.0,1,49.87,0
57,one_year,7.0,1.0,0,109.89,0
10,one_year,8.0,0.0,0,109.39,0
21,two_year,5.0,1.0,0,119.41,0
43,one_year,4.0,1.0,1,122.08,1
52,one_year,1.0,0.0,2,64.35,0
14,one_year,8.0,0.0,1,90.45,0
42,two_year,7.0,1.0,0,57.71,0
4,one_year,2.0,3.0,0,116.73,1
12,two_year,9.0,1.0,0,89.18,0
12,one_year,7.0,0.0,1,52.96,0
33,one_year,5.0,1.0,2,89.56,0
2,two_year,3.0,1.0,0,80.71,0
1,two_year,3.0,0.0,0,113.25,0
29,two_year,6.0,0.0,0,56.58,0
1,two_year,7.0,1.0,1,87.43,0
19,one_year,5.0,2.0,0,90.34,0
57,one_year,7.0,2.0,0,84.86,0
21,one_year,7.0,1.0,0,75.12,0
8,one_year,6.0,0.0,0,86.58,0
41,two_year,6.0,1.0,0,56.16,0
13,one_year,8.0,0.0,1,108.81,0
15,two_year,6.0,0.0,1,131.19,0
2,two_year,3.0,0.0,0,79.99,0
59,two_year,5.0,0.0,0,65.94,0
2,one_year,4.0,1.0,0,49.0,0
6,one_year,4.0,0.0,0,89.82,0
2,two_year,4.0,0.0,1,42.53,0
18,one_year,2.0,0.0,0,127.57,1
48,one_year,8.0,3.0,0,102.55,0
18,one_year,9.0,1.0,0,68.43,0
51,two_year,9.0,1.0,0,75.74,0
72,one_year,9.0,0.0,0,113.92,0
42,one_year,5.0,0.0,0,64.79,0
25,one_year,7.0,3.0,0,64.27,0
27,one_year,9.0,0.0,0,81.06,0
17,one_year,6.0,1.0,1,77.54,0
20,two_year,5.0,1.0,0,98.18,0
34,two_year,5.0,0.0,0,105.29,0
1,two_year,8.0,0.0,1,39.26,0
35,one_year,6.0,2.0,0,121.76,0
2,one_year,7.0,0.0,0,109.18,0
19,one_year,6.0,0.0,3,81.23,0
21,two_year,1.0,0.0,1,71.69,0
1,one_year,5.0,2.0,2,29.13,0
1,one_year,5.0,0.0,2,50.27,0
41,one_year,6.0,0.0,0,106.78,0
6,two_year,5.0,0.0,0,74.37,0
18,two_year,5.0,0.0,2,113.47,0
4,one_year,4.0,1.0,0,60.35,0
44,one_year,8.0,0.0,0,66.72,0
20,month_to_month,6.0,2.0,0,81.54,1
38,two_year,6.0,1.0,1,76.42,0
22,month_to_month,7.0,1.0,2,89.57,0
34,one_year,7.0,0.0,0,67.51,0
12,one_year,9.0,0.0,0,106.04,0
12,one_year,2.0,0.0,0,117.29,0
17,two_year,7.0,0.0,0,94.26,0
62,one_year,8.0,1.0,0,33.53,0
47,two_year,9.0,3.0,1,92.81,0
11,two_year,6.0,1.0,1,93.51,0
14,two_year,7.0,0.0,0,62.9,0
11,two_year,8.0,1.0,1,79.36,0
8,two_year,8.0,0.0,0,102.02,0
6,two_year,9.0,0.0,0,38.49,0
72,one_year,9.0,1.0,1,107.67,0
40,two_year,7.0,0.0,0,129.88,0
66,two_year,3.0,0.0,0,87.88,0
24,two_year,9.0,3.0,0,91.09,0
32,two_year,4.0,2.0,2,97.65,0
72,two_year,6.0,2.0,0,86.92,0
32,two_year,8.0,0.0,0,97.17,0
6,one_year,9.0,0.0,1,107.06,0
11,one_year,4.0,0.0,0,82.74,0
72,two_year,2.0,0.0,0,120.04,0
29,one_year,8.0,0.0,0,98.21,1
55,two_year,2.0,0.0,0,99.09,0
13,one_year,1.0,1.0,0,101.9,0
17,two_year,8.0,1.0,2,24.5,0
72,one_year,5.0,2.0,3,117.51,0
32,one_year,4.0,0.0,1,84.3,0
38,two_year,1.0,0.0,0,93.22,0
1,one_year,8.0,1.0,0,40.61,1
23,one_year,8.0,1.0,1,66.19,1
13,two_year,9.0,0.0,0,98.83,0
15,two_year,5.0,1.0,1,88.67,0
31,one_year,5.0,0.0,1,126.41,0
24,two_year,9.0,0.0,0,49.92,0
16,two_year,9.0,1.0,0,111.77,0
1,one_year,7.0,3.0,0,81.95,0
50,two_year,8.0,2.0,0,60.98,0
1,one_year,9.0,0.0,1,63.41,0
29,one_year,8.0,1.0,0,108.26,1
26,one_year,6.0,1.0,0,75.04,1
15,two_year,9.0,1.0,2,71.14,0
27,one_year,5.0,3.0,0,82.36,0
6,one_year,9.0,0.0,1,84.27,0
22,one_year,3.0,1.0,0,64.91,0
72,two_year,7.0,1.0,0,99.62,1
14,one_year,4.0,1.0,2,89.28,0
25,one_year,5.0,1.0,0,61.46,1
10,one_year,6.0,0.0,1,88.96,0
4,one_year,9.0,0.0,0,95.38,0
13,two_year,4.0,0.0,0,97.78,0
21,one_year,8.0,1.0,0,101.56,0
5,two_year,9.0,0.0,0,93.87,0
21,two_year,8.0,0.0,0,74.38,0
8,two_year,8.0,0.0,1,148.61,0
38,one_year,4.0,1.0,0,104.49,0
47,two_year,6.0,1.0,0,108.76,0
7,two_year,8.0,1.0,1,73.12,0
1,one_year,3.0,1.0,1,70.66,0
7,one_year,7.0,1.0,0,105.68,1
44,month_to_month,8.0,0.0,1,81.95,1
59,one_year,6.0,0.0,1,76.4,1
13,one_year,6.0,1.0,0,100.05,0
16,two_year,2.0,0.0,0,91.06,0
17,one_year,5.0,1.0,0,92.61,0
26,two_year,8.0,1.0,2,80.53,1
53,one_year,9.0,1.0,1,57.89,0
10,two_year,8.0,1.0,0,87.19,0
10,two_year,8.0,0.0,0,76.08,0
17,one_year,7.0,0.0,0,68.51,0
23,one_year,8.0,1.0,2,62.18,1
28,one_year,4.0,1.0,1,85.24,0
1,one_year,8.0,0.0,0,97.18,0
4,one_year,8.0,3.0,3,63.43,1
4,one_year,8.0,0.0,1,82.31,0
18,two_year,6.0,2.0,0,99.66,0
25,one_year,5.0,0.0,0,83.73,0
14,one_year,8.0,0.0,0,43.62,0
1,one_year,9.0,0.0,0,74.32,0
17,two_year,5.0,0.0,0,96.22,1
4,one_year,7.0,0.0,0,106.04,0
70,two_year,6.0,1.0,0,91.85,0
13,one_year,8.0,6.0,0,127.02,0
72,one_year,7.0,1.0,1,80.75,0
1,two_year,7.0,2.0,0,64.64,0
3,one_year,9.0,1.0,1,80.81,0
5,two_year,9.0,0.0,1,47.56,1
30,one_year,5.0,0.0,1,88.8,0
18,one_year,9.0,0.0,1,79.66,1
15,two_year,5.0,1.0,0,71.89,0
27,one_year,7.0,1.0,0,77.35,0
15,one_year,3.0,2.0,0,94.38,0
26,two_year,6.0,0.0,0,67.26,0
5,one_year,3.0,1.0,0,81.16,0
1,one_year,5.0,0.0,0,135.35,0
20,one_year,9.0,1.0,1,122.52,0
23,two_year,8.0,0.0,0,119.64,0
6,one_year,7.0,1.0,1,85.1,0
9,one_year,2.0,0.0,0,109.82,0
10,one_year,8.0,1.0,1,100.0,0
8,two_year,7.0,0.0,0,75.66,0
14,two_year,5.0,0.0,0,90.91,0
1,one_year,8.0,1.0,1,94.26,0
60,one_year,8.0,1.0,0,111.13,0
20,two_year,7.0,0.0,1,72.53,0
1,one_year,9.0,0.0,0,66.2,0
33,two_year,2.0,2.0,0,99.18,0
9,one_year,6.0,1.0,0,76.32,1
2,one_year,9.0,2.0,0,110.35,0
14,two_year,9.0,1.0,1,64.18,0
51,two_year,8.0,0.0,1,108.79,0
5,one_year,3.0,0.0,0,82.68,0
7,two_year,3.0,0.0,0,69.48,1
12,two_year,6.0,0.0,0,97.36,0
52,one_year,7.0,0.0,1,93.96,0
36,month_to_month,7.0,1.0,0,51.24,0
1,two_year,5.0,0.0,1,55.33,1
8,two_year,5.0,0.0,0,73.77,0
64,two_year,2.0,2.0,1,128.79,1
61,one_year,4.0,1.0,0,87.13,0
1,one_year,3.0,0.0,0,94.5,1
14,one_year,7.0,0.0,0,59.96,0
22,one_year,1.0,0.0,0,78.06,0
6,two_year,4.0,0.0,1,86.69,0
7,one_year,9.0,0.0,1,94.6,0
1,one_year,3.0,1.0,0,39.96,0
33,two_year,9.0,1.0,0,72.96,0
1,two_year,8.0,0.0,0,93.34,0
13,one_year,3.0,0.0,0,83.58,0
25,two_year,8.0,1.0,0,62.76,0
30,one_year,9.0,0.0,0,37.95,0
16,one_year,5.0,1.0,0,73.1,0
2,two_year,7.0,2.0,0,65.18,0
22,one_year,8.0,0.0,0,111.79,0
72,one_year,8.0,1.0,0,81.55,0
60,one_year,1.0,0.0,0,69.42,0
26,one_year,6.0,1.0,0,114.67,0
3,one_year,5.0,2.0,0,146.5,1
45,two_year,9.0,1.0,0,51.91,0
55,two_year,4.0,0.0,0,52.96,0
1,two_year,6.0,1.0,2,43.62,0
19,one_year,8.0,1.0,0,102.27,0
12,two_year,1.0,2.0,0,125.02,0
6,one_year,6.0,0.0,0,40.15,0
43,two_year,4.0,1.0,1,53.06,0
5,one_year,1.0,1.0,0,84.98,0
9,one_year,3.0,1.0,0,98.8,0
3,one_year,9.0,1.0,2,45.96,0
32,two_year,5.0,0.0,1,76.86,0
13,one_year,3.0,1.0,0,61.15,0
24,two_year,7.0,1.0,2,68.37,0
5,one_year,9.0,2.0,0,81.56,0
10,one_year,8.0,0.0,0,90.84,0
25,one_year,7.0,0.0,0,122.32,0
9,two_year,9.0,0.0,0,79.21,0
21,one_year,3.0,0.0,2,71.39,0
1,two_year,5.0,1.0,0,112.16,0
31,two_year,7.0,1.0,1,84.4,0
27,one_year,8.0,0.0,0,49.85,1
6,two_year,7.0,0.0,1,111.53,0
52,one_year,5.0,1.0,1,83.89,1
6,two_year,5.0,1.0,0,90.53,1
23,one_year,3.0,1.0,0,111.5,0
14,two_year,8.0,1.0,0,162.14,0
72,one_year,4.0,1.0,0,62.19,0
25,one_year,7.0,0.0,0,67.71,0
30,one_year,7.0,1.0,0,64.22,0
72,two_year,6.0,0.0,1,70.54,0
26,one_year,6.0,2.0,1,117.16,0
9,one_year,1.0,0.0,1,78.19,0
7,one_year,8.0,1.0,0,131.46,1
4,one_year,8.0,0.0,0,65.69,0
1,one_year,7.0,1.0,0,99.25,0
44,one_year,7.0,2.0,0,89.53,0
12,month_to_month,4.0,2.0,0,144.5,0
55,one_year,9.0,1.0,1,66.07,1
15,two_year,1.0,1.0,0,87.22,0
28,two_year,3.0,0.0,0,79.9,0
5,two_year,9.0,1.0,1,41.49,0
36,one_year,5.0,0.0,1,68.83,0
16,two_year,1.0,0.0,0,124.31,0
5,one_year,8.0,1.0,0,77.72,0
18,one_year,2.0,1.0,0,72.7,0
7,two_year,7.0,1.0,0,75.21,0
2,two_year,4.0,1.0,0,97.35,0
9,two_year,2.0,0.0,1,125.32,0
43,two_year,9.0,1.0,0,115.6,0
14,one_year,9.0,0.0,0,78.07,0
55,one_year,6.0,0.0,1,57.2,0
4,one_year,6.0,1.0,0,55.68,0
5,one_year,9.0,0.0,0,73.71,0
41,two_year,5.0,3.0,1,86.31,0
1,one_year,8.0,0.0,1,105.28,0
43,two_year,4.0,0.0,1,99.04,0
13,one_year,7.0,0.0,0,70.2,0
10,two_year,9.0,0.0,0,78.41,0
21,two_year,9.0,1.0,1,97.35,0
55,two_year,1.0,2.0,0,80.41,0
6,one_year,7.0,2.0,0,65.13,1
1,one_year,6.0,2.0,0,81.48,0
54,one_year,2.0,0.0,0,90.22,0
5,two_year,7.0,1.0,2,102.9,0
11,two_year,8.0,1.0,0,88.16,0
64,two_year,7.0,0.0,0,57.44,0
72,one_year,7.0,1.0,0,81.03,0
37,one_year,4.0,1.0,0,68.49,0
53,one_year,7.0,2.0,0,74.2,0
6,one_year,8.0,0.0,1,80.22,1
39,one_year,7.0,0.0,0,66.5,0
51,one_year,6.0,3.0,0,91.92,0
5,two_year,8.0,1.0,0,108.42,0
3,one_year,8.0,0.0,0,71.71,1
36,two_year,8.0,0.0,1,85.55,0
1,one_year,6.0,1.0,1,100.36,1
1,one_year,4.0,1.0,1,52.37,0
72,one_year,4.0,1.0,0,96.8,0
38,one_year,6.0,1.0,1,98.79,0
26,one_year,9.0,0.0,0,91.85,0
58,one_year,7.0,0.0,0,76.41,0
5,one_year,7.0,0.0,0,71.73,0
8,two_year,7.0,0.0,1,96.59,0
31,one_year,7.0,1.0,1,69.5,0
19,two_year,8.0,0.0,0,114.28,0
35,two_year,3.0,1.0,0,50.28,0
13,one_year,1.0,1.0,0,82.0,1
2,one_year,8.0,1.0,1,93.43,1
31,two_year,3.0,1.0,0,65.71,0
2,two_year,9.0,0.0,0,79.28,0
9,one_year,9.0,0.0,0,81.36,0
5,two_year,9.0,0.0,0,100.37,0
6,one_year,9.0,1.0,1,129.07,0
72,two_year,2.0,2.0,0,93.28,0
18,two_year,5.0,1.0,0,109.86,0
28,two_year,2.0,1.0,0,50.92,0
15,two_year,6.0,1.0,0,119.47,0
23,two_year,6.0,0.0,1,101.88,1
19,one_year,9.0,3.0,0,107.4,0
10,one_year,8.0,0.0,0,64.37,0
72,one_year,8.0,0.0,0,78.67,0
33,one_year,9.0,0.0,0,82.73,0
41,one_year,9.0,0.0,0,115.38,0
36,one_year,6.0,3.0,1,70.41,1
2,two_year,9.0,1.0,0,108.96,0
47,one_year,7.0,3.0,1,90.02,0
9,one_year,2.0,0.0,1,60.67,0
14,one_year,6.0,1.0,0,117.15,0
43,one_year,6.0,0.0,0,128.45,0
45,one_year,7.0,0.0,0,111.42,0
62,two_year,7.0,2.0,2,104.62,0
35,two_year,4.0,0.0,0,76.08,0
15,one_year,7.0,0.0,0,82.5,0
27,one_year,5.0,1.0,1,94.4,0
32,two_year,6.0,0.0,0,89.65,0
2,one_year,9.0,0.0,2,118.66,0
23,two_year,7.0,1.0,0,99.01,0
10,two_year,8.0,1.0,1,75.53,0
30,two_year,6.0,0.0,0,83.14,0
22,two_year,6.0,0.0,0,86.44,0
14,two_year,7.0,3.0,0,52.22,0
1,two_year,9.0,2.0,1,86.28,0
35,one_year,3.0,1.0,0,77.59,0
2,two_year,1.0,1.0,0,102.8,0
13,one_year,6.0,2.0,0,90.16,0
3,one_year,6.0,1.0,0,104.66,0
33,month_to_month,9.0,1.0,1,80.05,1
39,two_year,5.0,2.0,1,87.09,0
29,two_year,8.0,0.0,0,113.92,1
2,month_to_month,8.0,2.0,1,100.93,1
11,two_year,9.0,1.0,0,116.71,0
3,one_year,5.0,1.0,1,72.47,0
70,one_year,8.0,0.0,0,91.79,0
14,one_year,4.0,0.0,0,96.48,0
25,two_year,8.0,2.0,0,39.26,0
60,one_year,5.0,1.0,1,85.02,0
43,one_year,5.0,0.0,1,107.84,0
4,one_year,4.0,0.0,0,73.57,0
29,two_year,9.0,2.0,0,48.68,0
12,two_year,1.0,0.0,0,64.87,0
20,one_year,5.0,0.0,0,98.88,0
50,one_year,5.0,0.0,0,79.95,0
72,two_year,3.0,0.0,0,85.52,0
46,one_year,9.0,1.0,0,112.56,0
1,two_year,9.0,0.0,1,109.23,0
8,one_year,9.0,1.0,1,81.24,0
20,one_year,9.0,0.0,0,75.26,0
23,two_year,2.0,0.0,1,50.91,0
4,two_year,4.0,1.0,0,95.84,0
14,two_year,7.0,0.0,1,118.46,0
66,one_year,4.0,2.0,1,84.49,0
46,one_year,9.0,0.0,0,98.57,0
72,two_year,6.0,3.0,0,127.83,0
1,one_year,9.0,0.0,0,55.31,0
9,two_year,8.0,1.0,0,54.65,0
12,two_year,6.0,2.0,0,74.75,0
10,one_year,4.0,0.0,0,57.34,1
5,one_year,5.0,0.0,0,97.93,0
1,one_year,9.0,0.0,0,86.34,0
25,one_year,7.0,0.0,1,107.41,0
13,two_year,5.0,2.0,0,101.53,0
9,one_year,5.0,0.0,0,110.04,0
13,one_year,1.0,1.0,0,54.05,0
14,one_year,7.0,1.0,0,109.26,0
50,one_year,3.0,1.0,0,41.93,0
7,one_year,8.0,2.0,0,89.23,0
5,one_year,6.0,1.0,0,84.11,0
5,two_year,8.0,0.0,0,105.17,0
26,two_year,9.0,1.0,0,92.94,0
21,one_year,4.0,0.0,2,80.85,0
42,one_year,6.0,3.0,0,41.77,0
12,one_year,4.0,0.0,0,76.13,0
1,one_year,8.0,1.0,0,95.83,0
53,one_year,8.0,1.0,0,100.03,0
20,two_year,6.0,1.0,1,111.23,0
8,one_year,8.0,2.0,2,48.66,0
8,one_year,6.0,0.0,0,84.27,0
23,one_year,9.0,1.0,0,95.32,0
7,one_year,5.0,0.0,0,111.24,0
1,two_year,9.0,0.0,0,95.18,0
30,two_year,6.0,1.0,0,94.9,0
10,two_year,4.0,0.0,0,140.71,0
19,one_year,3.0,1.0,0,110.34,0
10,one_year,5.0,1.0,0,105.8,0
34,two_year,7.0,1.0,0,102.44,0
1,one_year,8.0,0.0,0,84.39,0
27,two_year,2.0,0.0,0,118.37,0
9,one_year,3.0,0.0,0,62.27,0
2,two_year,9.0,0.0,1,91.1,0
2,one_year,5.0,3.0,0,85.56,1
11,two_year,6.0,1.0,1,80.01,0
23,one_year,8.0,3.0,1,33.95,0
54,one_year,6.0,0.0,1,90.05,0
38,one_year,7.0,0.0,0,98.85,0
11,one_year,6.0,1.0,0,82.85,1
1,one_year,7.0,0.0,3,72.1,0
39,one_year,7.0,2.0,2,76.46,0
44,one_year,6.0,1.0,0,61.61,0
37,two_year,7.0,1.0,0,101.89,0
32,one_year,1.0,2.0,0,117.53,0
9,one_year,9.0,1.0,2,72.63,0
8,one_year,8.0,1.0,0,89.64,0
11,one_year,4.0,0.0,0,88.87,0
4,one_year,5.0,0.0,0,98.69,0
4,two_year,6.0,2.0,0,73.8,0
13,one_year,3.0,1.0,0,76.61,0
48,one_year,6.0,1.0,0,93.26,0
72,one_year,5.0,0.0,0,87.4,0
16,two_year,7.0,0.0,0,110.73,0
72,one_year,4.0,0.0,2,86.21,0
4,two_year,4.0,0.0,1,92.16,0
65,one_year,8.0,0.0,0,85.28,0
43,two_year,7.0,1.0,0,65.59,0
1,one_year,3.0,1.0,0,70.39,0
5,one_year,9.0,0.0,1,83.17,0
1,month_to_month,2.0,1.0,0,140.14,0
67,one_year,6.0,0.0,0,76.96,0
39,one_year,4.0,0.0,0,98.74,0
5,one_year,2.0,0.0,1,54.16,1
31,two_year,4.0,0.0,2,103.73,0
38,two_year,7.0,0.0,0,60.2,0
9,two_year,8.0,1.0,2,98.01,0
20,two_year,5.0,0.0,0,77.6,0
3,one_year,8.0,0.0,1,79.24,0
1,two_year,7.0,0.0,0,94.71,0
63,one_year,5.0,1.0,1,57.04,0
33,two_year,8.0,1.0,1,118.05,0
